3.072000,1151.163452,238.587936,349.993988 
3.096000,1154.525635,239.983963,349.993835 
3.120000,1157.885864,241.366028,349.994019 
3.144000,1161.231934,242.729202,349.994446 
3.168000,1164.483398,244.037048,349.994568 
3.192000,1167.718506,245.318695,349.994568 
3.216000,1170.960327,246.583771,349.994568 
3.240000,1174.224121,247.838593,349.994507 
3.264000,1177.590210,249.116440,349.994080 
3.288000,1180.973267,250.388947,349.993927 
3.312000,1184.354614,251.649857,349.994141 
3.336000,1187.719116,252.893463,349.994568 
3.360000,1190.986938,254.087051,349.994659 
3.384000,1194.242065,255.259613,349.994659 
3.408000,1197.502563,256.417938,349.994659 
3.432000,1200.790161,257.570160,349.994537 
3.456000,1204.179565,258.744751,349.994141 
3.480000,1207.578735,259.912933,349.994019 
3.504000,1210.976563,261.071350,349.994232 
3.528000,1214.351196,262.212402,349.994659 
3.552000,1217.628662,263.308167,349.994720 
3.576000,1220.899780,264.387817,349.994720 
3.600000,1224.174805,265.455139,349.994720 
3.624000,1227.486816,266.521179,349.994568 
3.648000,1230.895264,267.607330,349.994171 
3.672000,1234.307251,268.686432,349.994080 
3.696000,1237.718018,269.757172,349.994324 
3.720000,1241.095093,270.809052,349.994720 
3.744000,1244.380005,271.821106,349.994751 
3.768000,1247.663574,272.820831,349.994720 
3.792000,1250.950928,273.809967,349.994720 
3.816000,1254.291260,274.803680,349.994507 
3.840000,1257.714233,275.813171,349.994141 
3.864000,1261.136475,276.815369,349.994110 
3.888000,1264.557007,277.810211,349.994415 
3.912000,1267.927734,278.783020,349.994720 
3.936000,1271.218994,279.723022,349.994720 
3.960000,1274.512695,280.653351,349.994720 
3.984000,1277.811401,281.574921,349.994690 
4.008000,1281.183472,282.507324,349.994385 
4.032000,1284.616577,283.449371,349.994080 
4.056000,1288.047241,284.384613,349.994110 
4.080000,1291.474365,285.312927,349.994446 
4.104000,1294.831177,286.215240,349.994690 
4.128000,1298.129639,287.092957,349.994659 
4.152000,1301.431519,287.962585,349.994659 
4.176000,1304.741821,288.825470,349.994598 
4.200000,1308.143799,289.704132,349.994232 
4.224000,1311.583008,290.586456,349.993958 
4.248000,1315.020508,291.462921,349.994049 
4.272000,1318.450928,292.332275,349.994415 
4.296000,1321.792725,293.172607,349.994568 
4.320000,1325.098999,293.996094,349.994537 
4.344000,1328.407837,294.812225,349.994507 
4.368000,1331.735229,295.625092,349.994415 
4.392000,1335.164551,296.456024,349.993988 
4.416000,1338.608887,297.285583,349.993774 
4.440000,1342.052124,298.110046,349.993927 
4.464000,1345.477783,298.925476,349.994324 
4.488000,1348.804810,299.711304,349.994385 
4.512000,1352.117676,300.486603,349.994354 
4.536000,1355.432251,301.255249,349.994324 
4.560000,1358.782959,302.025360,349.994110 
4.584000,1362.229248,302.811829,349.993652 
4.608000,1365.678345,303.594543,349.993500 
4.632000,1369.126221,304.372711,349.993744 
4.656000,1372.539185,305.138519,349.994110 
4.680000,1375.859863,305.877747,349.994080 
4.704000,1379.177979,306.610016,349.994049 
4.728000,1382.498657,307.336548,349.993988 
4.752000,1385.887695,308.071930,349.993591 
4.776000,1389.460083,308.841492,349.992584 
4.800000,1393.219604,309.645782,349.991394 
4.824000,1397.163086,310.483948,349.990662 
4.848000,1401.214233,311.339142,349.990570 
4.872000,1405.108398,312.155823,349.991394 
4.896000,1408.577148,312.879761,349.993591 
4.920000,1411.359375,313.458557,349.996490 
4.944000,1413.226074,313.846344,349.998749 
4.968000,1414.239624,314.056915,349.999756 
4.992000,1414.660034,314.144257,350.000000 
5.016000,1414.746216,314.162201,350.000000 
5.040000,1414.747437,314.162445,350.000000 
